protein,query,helper,smiles,affinity
HSP90AA1,2XJX,CHEMBL3260489,CNC(=O)c1cccc2c1ccn2c3cc(C(=O)N4Cc5ccccc5C4)c(O)cc3O,620.0
HSP90AA1,2YI0,CHEMBL365617,CCNC(=O)c1n[nH]c(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,25.0
HSP90AA1,2YI0,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2YI0,CHEMBL3342582,CCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,37.0
HSP90AA1,2YI0,CHEMBL3342584,COc1ccc(cc1)c2c(NC(=O)C(C)C)onc2c3cc(Cl)c(O)cc3O,38.0
HSP90AA1,2YI0,CHEMBL424811,CNC(=O)c1[nH]nc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,39.0
HSP90AA1,2YI0,CHEMBL3342585,COc1ccc(cc1)c2c(NC(=O)C(C)(C)C)onc2c3cc(Cl)c(O)cc3O,42.0
HSP90AA1,2YI0,CHEMBL3342587,CCCCCCCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,43.0
HSP90AA1,2YI0,CHEMBL3342593,COc1ccc(cc1)c2c(NC(=O)C)onc2c3cc(Br)c(O)cc3O,44.0
HSP90AA1,2YI0,CHEMBL3342590,COc1ccc(cc1)c2c(NC(=O)C3CCCC3)onc2c4cc(Cl)c(O)cc4O,44.0
HSP90AA1,2YI0,CHEMBL366215,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)N,53.0
HSP90AA1,2YI0,CHEMBL3342580,COc1ccc(cc1)c2c(N)onc2c3cc(Cl)c(O)cc3O,53.0
HSP90AA1,2YI0,CHEMBL3342588,COc1ccc(cc1)c2c(NC(=O)C3CC3)onc2c4cc(Cl)c(O)cc4O,53.0
HSP90AA1,2YI0,CHEMBL3342592,CCNC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,59.0
HSP90AA1,2YI0,CHEMBL3342583,CCCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,60.0
HSP90AA1,2YI0,CHEMBL364968,COc1ccc(cc1)c2c(C)n[nH]c2c3cc(Br)c(O)cc3O,62.0
HSP90AA1,2YI0,CHEMBL190182,CCNC(=O)c1[nH]nc(c2cc(Br)c(O)cc2O)c1c3ccc(OC)cc3,70.0
HSP90AA1,2YI0,CHEMBL3342581,COc1ccc(cc1)c2c(NC(=O)C)onc2c3cc(Cl)c(O)cc3O,70.0
HSP90AA1,2YI0,CHEMBL365700,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)NC(C)C,120.0
HSP90AA1,2YI0,CHEMBL371380,COc1ccc(cc1)c2c(C)n[nH]c2c3cc(Cl)c(O)cc3O,150.0
HSP90AA1,2YI0,CHEMBL426446,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)O,510.0
HSP90AA1,2YI7,CHEMBL365617,CCNC(=O)c1n[nH]c(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,25.0
HSP90AA1,2YI7,CHEMBL3342586,COc1ccc(cc1)c2c(NC(=O)CC(C)C)onc2c3cc(Cl)c(O)cc3O,35.0
HSP90AA1,2YI7,CHEMBL3342582,CCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,37.0
HSP90AA1,2YI7,CHEMBL3342584,COc1ccc(cc1)c2c(NC(=O)C(C)C)onc2c3cc(Cl)c(O)cc3O,38.0
HSP90AA1,2YI7,CHEMBL424811,CNC(=O)c1[nH]nc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,39.0
HSP90AA1,2YI7,CHEMBL3342585,COc1ccc(cc1)c2c(NC(=O)C(C)(C)C)onc2c3cc(Cl)c(O)cc3O,42.0
HSP90AA1,2YI7,CHEMBL3342587,CCCCCCCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,43.0
HSP90AA1,2YI7,CHEMBL3342590,COc1ccc(cc1)c2c(NC(=O)C3CCCC3)onc2c4cc(Cl)c(O)cc4O,44.0
HSP90AA1,2YI7,CHEMBL3342593,COc1ccc(cc1)c2c(NC(=O)C)onc2c3cc(Br)c(O)cc3O,44.0
HSP90AA1,2YI7,CHEMBL366215,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)N,53.0
HSP90AA1,2YI7,CHEMBL3342580,COc1ccc(cc1)c2c(N)onc2c3cc(Cl)c(O)cc3O,53.0
HSP90AA1,2YI7,CHEMBL3342588,COc1ccc(cc1)c2c(NC(=O)C3CC3)onc2c4cc(Cl)c(O)cc4O,53.0
HSP90AA1,2YI7,CHEMBL3342592,CCNC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,59.0
HSP90AA1,2YI7,CHEMBL3342583,CCCC(=O)Nc1onc(c2cc(Cl)c(O)cc2O)c1c3ccc(OC)cc3,60.0
HSP90AA1,2YI7,CHEMBL364968,COc1ccc(cc1)c2c(C)n[nH]c2c3cc(Br)c(O)cc3O,62.0
HSP90AA1,2YI7,CHEMBL190182,CCNC(=O)c1[nH]nc(c2cc(Br)c(O)cc2O)c1c3ccc(OC)cc3,70.0
HSP90AA1,2YI7,CHEMBL3342581,COc1ccc(cc1)c2c(NC(=O)C)onc2c3cc(Cl)c(O)cc3O,70.0
HSP90AA1,2YI7,CHEMBL365700,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)NC(C)C,120.0
HSP90AA1,2YI7,CHEMBL371380,COc1ccc(cc1)c2c(C)n[nH]c2c3cc(Cl)c(O)cc3O,150.0
HSP90AA1,2YI7,CHEMBL426446,COc1ccc(cc1)c2c([nH]nc2c3cc(Cl)c(O)cc3O)C(=O)O,510.0
HSP90AA1,2YKI,CHEMBL2103879,CC(C)c1cc(C2=NNC(=O)N2c3ccc4c(ccn4C)c3)c(O)cc1O,5.0
HSP90AA1,2YKI,CHEMBL3260492,Oc1cc(O)c(cc1Nc2ccccc2)C(=O)N3Cc4ccccc4C3,21.0
HSP90AA1,2YKI,CHEMBL3360317,COc1nc(cs1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,27.0
HSP90AA1,2YKI,CHEMBL3426784,CC(C)NCCCn1c(Sc2cc3OCOc3cc2I)nc4c(N)nccc14,28.0
HSP90AA1,2YKI,CHEMBL404630,Oc1cc(O)c(cc1Cl)c2noc3ccc(NCCN4CCOCC4)cc23,30.0
HSP90AA1,2YKI,CHEMBL2419346,CN(C)c1cc2OCOc2cc1Sc3nc4c(N)nccc4n3CCNCC(C)(C)C,33.0
HSP90AA1,2YKI,CHEMBL3260480,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5ccccc45,38.0
HSP90AA1,2YKI,CHEMBL3260491,Cc1ccc2c(ccn2c3cc(C(=O)N4Cc5ccccc5C4)c(O)cc3O)c1,38.0
HSP90AA1,2YKI,CHEMBL3260487,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5c(cccc45)[N+](=O)[O-],39.0
HSP90AA1,2YKI,CHEMBL254875,Oc1cc(O)c(cc1Br)c2noc3ccc(NCCN4CCOCC4)cc23,40.0
HSP90AA1,2YKI,CHEMBL362307,Oc1ccc2c(noc2c1)c3cc(Cl)c(O)cc3O,60.0
HSP90AA1,2YKI,CHEMBL3260486,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5c(Br)cccc45,70.0
HSP90AA1,2YKI,CHEMBL3260493,Cc1ccc(Nc2cc(C(=O)N3Cc4ccccc4C3)c(O)cc2O)cc1,71.0
HSP90AA1,2YKI,CHEMBL3260490,Oc1cc(O)c(cc1C(=O)N2Cc3ccccc3C2)n4ccc5cc(Br)ccc45,78.0
HSP90AA1,2YKI,CHEMBL3653948,CCc1cc(c2ccc(C(=O)N)c(N)c2)c3cccc(c3n1)n4cnc(c4)c5cccnc5,90.0
HSP90AA1,2YKI,CHEMBL361078,Oc1ccc2c(noc2c1)c3cc(Br)c(O)cc3O,190.0
HSP90AA1,2YKI,CHEMBL1546535,OC(=O)c1cccnc1SCC(=O)c2ccc3ccccc3c2,390.94
HSP90AA1,2YKI,CHEMBL3600509,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1C#CCNC(=O)c3ccc4ccccc4c3,546.0
HSP90AA1,2YKI,CHEMBL402712,CN1CCN(CC1)c2ccc3onc(c4cc(Cl)c(O)cc4O)c3c2,800.0
HSP90AA1,2YKI,CHEMBL3653945,CCNc1cc(ccc1C(=O)N)c2cccc3c(ccnc23)n4cnc(c4)c5cnn(C)c5,830.0
HSP90AA1,3B24,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,3B24,CHEMBL3675257,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H](N)CO,4.0
HSP90AA1,3B24,CHEMBL3675270,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N5CC[C@@H](F)C5,4.0
HSP90AA1,3B24,CHEMBL3675267,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCO,4.0
HSP90AA1,3B24,CHEMBL3675268,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCCO,6.0
HSP90AA1,3B24,CHEMBL3675259,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC[C@H](C)CO,6.0
HSP90AA1,3B24,CHEMBL3675271,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO[C@@H](CCO)C(=O)N(C)C,8.0
HSP90AA1,3B24,CHEMBL3675269,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)C,8.0
HSP90AA1,3B24,CHEMBL3675273,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)CCO,8.0
HSP90AA1,3B24,CHEMBL3360312,COc1cncc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,10.0
HSP90AA1,3B24,CHEMBL3675260,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H]5COCCO5,10.0
HSP90AA1,3B24,CHEMBL3675266,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCC[C@H](O)CO,10.0
HSP90AA1,3B24,CHEMBL3360306,COc1cccc(n1)c2cc(C)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,12.0
HSP90AA1,3B24,CHEMBL3675272,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)C[C@H](O)CO,13.0
HSP90AA1,3B24,CHEMBL3675258,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(CO)CO,13.0
HSP90AA1,3B24,CHEMBL3360305,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,13.0
HSP90AA1,3B24,CHEMBL3360307,COc1ccc([C@H]2Cc3nc(N)nc(C)c3C(=O)N2)c(c1)c4cccc(OC)n4,16.0
HSP90AA1,3B24,CHEMBL3360313,COc1nc(cnc1C)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,16.0
HSP90AA1,3B24,CHEMBL1834094,CSc1nc(N)nc(n1)c2ccccc2C,570.0
HSP90AA1,3B24,CHEMBL1834095,CSc1nc(N)nc(n1)c2ccccc2Cl,750.0
HSP90AA1,3B25,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,3B25,CHEMBL3675257,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H](N)CO,4.0
HSP90AA1,3B25,CHEMBL3675270,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N5CC[C@@H](F)C5,4.0
HSP90AA1,3B25,CHEMBL3675267,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCO,4.0
HSP90AA1,3B25,CHEMBL3675268,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCCO,6.0
HSP90AA1,3B25,CHEMBL3675259,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC[C@H](C)CO,6.0
HSP90AA1,3B25,CHEMBL3675271,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO[C@@H](CCO)C(=O)N(C)C,8.0
HSP90AA1,3B25,CHEMBL3675273,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)CCO,8.0
HSP90AA1,3B25,CHEMBL3675269,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)C,8.0
HSP90AA1,3B25,CHEMBL3360312,COc1cncc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,10.0
HSP90AA1,3B25,CHEMBL3675260,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H]5COCCO5,10.0
HSP90AA1,3B25,CHEMBL3600512,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1C#CC(C)(C)NS(=O)(=O)c3ccc(C)cc3,78.0
HSP90AA1,3B25,CHEMBL3656963,Cc1cn(c2ccc(C(=O)N)c(S[C@@H]3CC[C@@H](O)CC3)c2)c4nccc(c5cnc6ccccc6c5)c14,360.0
HSP90AA1,3B25,CHEMBL1999630,Cc1ccccc1NC2=C\C(=N/S(=O)(=O)c3ccc(cc3)C(=O)O)\c4ccccc4C2=O,521.6
HSP90AA1,3B25,CHEMBL1982305,Cc1ccc(cc1)S(=O)(=O)\N=C\2/C=C(Nc3cccc(c3)C(=O)O)C(=O)c4ccccc24,524.08
HSP90AA1,3B25,CHEMBL2003651,OC(=O)c1ccc(cc1)S(=O)(=O)\N=C\2/C=C(Nc3ccccc3F)C(=O)c4ccccc24,638.21
HSP90AA1,3B25,CHEMBL1969046,Cc1ccc(c(C)c1)S(=O)(=O)\N=C\2/C=C(Nc3cccc(c3)C(=O)O)C(=O)c4ccccc24,919.0
HSP90AA1,3B25,CHEMBL3190880,CCc1ccc(cc1)S(=O)(=O)\N=C\2/C=C(Nc3cccc(c3)C(=O)O)C(=O)c4ccccc24,926.0
HSP90AA1,3B25,CHEMBL3195410,CCc1ccc(cc1)S(=O)(=O)\N=C\2/C=C(Nc3ccc(cc3)C(=O)O)C(=O)c4ccccc24,966.0
HSP90AA1,3B25,CHEMBL1998302,OC(=O)c1ccc(NC2=C\C(=N\S(=O)(=O)c3ccccc3)\c4ccccc4C2=O)cc1,967.0
HSP90AA1,3B26,CHEMBL3675264,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO,3.0
HSP90AA1,3B26,CHEMBL3675267,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCO,4.0
HSP90AA1,3B26,CHEMBL3675270,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N5CC[C@@H](F)C5,4.0
HSP90AA1,3B26,CHEMBL3675257,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H](N)CO,4.0
HSP90AA1,3B26,CHEMBL3675268,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCCCO,6.0
HSP90AA1,3B26,CHEMBL3675259,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC[C@H](C)CO,6.0
HSP90AA1,3B26,CHEMBL3675271,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NO[C@@H](CCO)C(=O)N(C)C,8.0
HSP90AA1,3B26,CHEMBL3675269,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)C,8.0
HSP90AA1,3B26,CHEMBL3675273,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)CCO,8.0
HSP90AA1,3B26,CHEMBL3360312,COc1cncc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,10.0
HSP90AA1,3B26,CHEMBL3675260,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOC[C@H]5COCCO5,10.0
HSP90AA1,3B26,CHEMBL3675266,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCCC[C@H](O)CO,10.0
HSP90AA1,3B26,CHEMBL3360306,COc1cccc(n1)c2cc(C)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,12.0
HSP90AA1,3B26,CHEMBL3360305,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,13.0
HSP90AA1,3B26,CHEMBL3675272,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(=O)N(C)C[C@H](O)CO,13.0
HSP90AA1,3B26,CHEMBL3675258,COc1cccc(n1)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=N3)NOCC(CO)CO,13.0
HSP90AA1,3B26,CHEMBL3360307,COc1ccc([C@H]2Cc3nc(N)nc(C)c3C(=O)N2)c(c1)c4cccc(OC)n4,16.0
HSP90AA1,3B26,CHEMBL3360313,COc1nc(cnc1C)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,16.0
HSP90AA1,3B26,CHEMBL3360304,COc1cccc(n1)c2ccccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,19.0
HSP90AA1,3B26,CHEMBL3360314,COc1nc(cnc1N)c2cc(F)ccc2[C@H]3Cc4nc(N)nc(C)c4C(=O)N3,24.0
MGLUR5,5CGC,CHEMBL3642991,Cc1nc(cs1)C#Cc2ccc(nc2)c3ccccc3Cl,0.7
MGLUR5,5CGC,CHEMBL3642993,Cc1ccc(F)cc1c2ccc(cn2)C#Cc3csc(C)n3,1.1
MGLUR5,5CGC,CHEMBL3642990,COc1ccc(F)cc1c2ccc(cn2)C#Cc3csc(C)n3,1.2
MGLUR5,5CGC,CHEMBL3643040,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(Cl)c3C,1.5
MGLUR5,5CGC,CHEMBL3643034,Cc1ccc(F)c(c1)c2ccc(cn2)C#Cc3csc(C)n3,1.5
MGLUR5,5CGC,CHEMBL3642986,Cc1nc(cs1)C#Cc2ccc(nc2)c3ccccc3F,2.0
MGLUR5,5CGC,CHEMBL3643032,Cc1cccc(c1)c2ccc(cn2)C#Cc3csc(C)n3,2.0
MGLUR5,5CGC,CHEMBL3642987,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(F)c3,2.7
MGLUR5,5CGC,CHEMBL3643043,Cc1cccc(c1C)c2ccc(cn2)C#Cc3csc(C)n3,4.0
MGLUR5,5CGC,CHEMBL3643050,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(c3)C#N,5.0
MGLUR5,5CGC,CHEMBL3643029,Cc1cc(ccc1F)c2ccc(cn2)C#Cc3csc(C)n3,5.5
MGLUR5,5CGC,CHEMBL3643026,Cc1nc(cs1)C#Cc2ccc(nc2)c3ccc(F)c(F)c3,7.0
MGLUR5,5CGC,CHEMBL3643014,Cc1nc(cs1)C#Cc2ccc(nc2)c3ccc(F)cc3F,7.0
MGLUR5,5CGC,CHEMBL3643019,Cc1ccc(C)c(c1)c2ccc(cn2)C#Cc3csc(C)n3,8.0
MGLUR5,5CGC,CHEMBL3643031,COc1cccc(c1F)c2ccc(cn2)C#Cc3csc(C)n3,9.0
MGLUR5,5CGC,CHEMBL3643018,COc1ccc(cc1c2ccc(cn2)C#Cc3csc(C)n3)C#N,10.0
MGLUR5,5CGC,CHEMBL3643028,Cc1nc(cs1)C#Cc2ccc(nc2)c3cc(ccc3F)C#N,12.5
MGLUR5,5CGC,CHEMBL3643015,Cc1cc(cc(c1)c2ccc(cn2)C#Cc3csc(C)n3)C#N,15.0
MGLUR5,5CGC,CHEMBL3642985,Cc1nc(cs1)C#Cc2ccc(nc2)c3cc(F)cc(c3)C#N,20.0
MGLUR5,5CGC,CHEMBL248129,Cc1cccc(NC(=O)c2cc(ccn2)c3cccc(c3)C#N)n1,320.0
MGLUR5,5CGD,CHEMBL3643024,Cc1nc(cs1)C#Cc2cncc(c2)c3cccc(Cl)c3,0.65
MGLUR5,5CGD,CHEMBL3645553,Cc1nc(cs1)C#Cc2cncc(c2)c3cccc(c3)C#N,1.0
MGLUR5,5CGD,CHEMBL3642993,Cc1ccc(F)cc1c2ccc(cn2)C#Cc3csc(C)n3,1.1
MGLUR5,5CGD,CHEMBL3642990,COc1ccc(F)cc1c2ccc(cn2)C#Cc3csc(C)n3,1.2
MGLUR5,5CGD,CHEMBL3643040,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(Cl)c3C,1.5
MGLUR5,5CGD,CHEMBL3643034,Cc1ccc(F)c(c1)c2ccc(cn2)C#Cc3csc(C)n3,1.5
MGLUR5,5CGD,CHEMBL361681,Cc1ccncc1c2cc(F)cc(c2)n3nnc(n3)c4ccccn4,1.8
MGLUR5,5CGD,CHEMBL3643032,Cc1cccc(c1)c2ccc(cn2)C#Cc3csc(C)n3,2.0
MGLUR5,5CGD,CHEMBL3642987,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(F)c3,2.7
MGLUR5,5CGD,CHEMBL3597602,Cc1cccc(n1)C#CC=C2CCN(CC2)c3ncc(cc3C#N)c4ccccc4,2.9
MGLUR5,5CGD,CHEMBL186703,Cc1ccncc1c2cc(F)cc(c2)n3nnc(n3)c4ncc[nH]4,3.5
MGLUR5,5CGD,CHEMBL3643043,Cc1cccc(c1C)c2ccc(cn2)C#Cc3csc(C)n3,4.0
MGLUR5,5CGD,CHEMBL3643050,Cc1nc(cs1)C#Cc2ccc(nc2)c3cccc(c3)C#N,5.0
MGLUR5,5CGD,CHEMBL3643029,Cc1cc(ccc1F)c2ccc(cn2)C#Cc3csc(C)n3,5.5
MGLUR5,5CGD,CHEMBL3643026,Cc1nc(cs1)C#Cc2ccc(nc2)c3ccc(F)c(F)c3,7.0
MGLUR5,5CGD,CHEMBL3643018,COc1ccc(cc1c2ccc(cn2)C#Cc3csc(C)n3)C#N,10.0
MGLUR5,5CGD,CHEMBL3643028,Cc1nc(cs1)C#Cc2ccc(nc2)c3cc(ccc3F)C#N,12.5
MGLUR5,5CGD,CHEMBL3643015,Cc1cc(cc(c1)c2ccc(cn2)C#Cc3csc(C)n3)C#N,15.0
MGLUR5,5CGD,CHEMBL3642985,Cc1nc(cs1)C#Cc2ccc(nc2)c3cc(F)cc(c3)C#N,20.0
MGLUR5,5CGD,CHEMBL467483,Cc1cccc(NC(=O)c2cc(F)cc(c2)c3cccnc3)n1,702.0
MGLUR5,6FFH,CHEMBL229429,FCc1nc(cs1)C#Cc2cc(F)cc(c2)C#N,0.036
MGLUR5,6FFH,CHEMBL446543,Cc1nc(cs1)C#Cc2cc(F)cc(c2)C#N,0.08
MGLUR5,6FFH,CHEMBL1784599,Cc1nc(cs1)C#Cc2cc(Br)cc(c2)C#N,0.106
MGLUR5,6FFH,CHEMBL1784601,Cc1nc(cs1)C#Cc2cc(F)cc(c2)[N+](=O)[O-],0.3
MGLUR5,6FFH,CHEMBL1784541,Cc1nc(cs1)C#Cc2cc(Br)cc(c2)[N+](=O)[O-],0.93
MGLUR5,6FFH,CHEMBL1784602,Cc1nc(cs1)C#Cc2cc(I)cc(c2)[N+](=O)[O-],1.84
MGLUR5,6FFH,CHEMBL3764419,Fc1ccc(cc1)c2c(cnc3cc(F)ccc23)S(=O)(=O)c4ccc(Cl)c(F)c4,5.2
MGLUR5,6FFH,CHEMBL3765114,Fc1ccc2c(c3ccc(Cl)cc3)c(cnc2c1)S(=O)(=O)c4cccc(c4)C#N,5.3
MGLUR5,6FFH,CHEMBL3764943,Fc1ccc(cc1)c2c(cnc3cc(F)ccc23)S(=O)(=O)c4cc(Cl)cc(Cl)c4,11.5
MGLUR5,6FFH,CHEMBL1257505,Fc1cc(cc(c1)N2CCCc3oc(nc3C2)c4ccccn4)C#N,17.0
MGLUR5,6FFH,CHEMBL1257273,Fc1cc(cc(c1)N2CCc3oc(nc3C2)c4ccccn4)C#N,17.0
MGLUR5,6FFH,CHEMBL366333,Fc1cc(Nc2cccnc2)cc(c1)n3nnc(n3)c4ccccn4,29.0
MGLUR5,6FFH,CHEMBL363488,CN(c1cccnc1)c2cc(F)cc(c2)n3nnc(n3)c4ccccn4,30.0
MGLUR5,6FFH,CHEMBL3401585,CN(C)c1ccc(cc1)S(=O)(=O)c2sc3ncccc3c2c4ccc(Cl)cc4,52.0
MGLUR5,6FFH,CHEMBL1209203,Cc1cccc(NC(=O)c2cc(F)cc(c2)C#N)c1,100.0
MGLUR5,6FFH,CHEMBL1079374,Clc1cccc(Nc2ncnc3ccc(Br)cc23)c1,116.0
MGLUR5,6FFH,CHEMBL1209202,Fc1cc(cc(c1)C(=O)Nc2cccc(Cl)c2)C#N,206.0
MGLUR5,6FFH,CHEMBL1075626,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,249.0
MGLUR5,6FFH,CHEMBL239800,CN1CC(=O)N=C1NC(=O)Nc2cccc(Cl)c2,312.7
MGLUR5,6FFH,CHEMBL1076333,Fc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,736.0
MGLUR5,6FFI,CHEMBL1784618,Fc1cc(cc(c1)C#Cc2ccccn2)C#N,0.2
MGLUR5,6FFI,CHEMBL1784608,Cc1cccc(n1)C#Cc2cc(F)cc(c2)C#N,0.67
MGLUR5,6FFI,CHEMBL181483,Cc1cccc(n1)C#Cc2cccc(c2)C#N,1.04
MGLUR5,6FFI,CHEMBL2089181,COc1cc(cc(c1)C#Cc2cccc(C)n2)C#N,1.29
MGLUR5,6FFI,CHEMBL2089182,Fc1cc(cc(c1)C#Cc2cccc(n2)C#N)C#N,2.7
MGLUR5,6FFI,CHEMBL493774,Fc1ccc(cc1)c2ccc(cc2C#N)C#Cc3ccccn3,3.0
MGLUR5,6FFI,CHEMBL2089179,CCc1cccc(n1)C#Cc2cccc(c2)C#N,3.4
MGLUR5,6FFI,CHEMBL523693,N#Cc1cc(ccc1c2ccccc2)C#Cc3ccccn3,4.0
MGLUR5,6FFI,CHEMBL66654,Cc1cccc(n1)C#Cc2ccccc2,4.7
